7/28/2023 10:48,1,28fc3097,19.8125
7/28/2023 11:06,1,28fc3097,19.5625
7/28/2023 11:08,1,28fc3097,19.5625
7/28/2023 11:09,1,28fc3097,19.5
7/28/2023 11:10,1,28fc3097,19.5
7/28/2023 11:11,1,28fc3097,19.5625
7/28/2023 11:14,1,28fc3097,19.625
7/28/2023 11:19,1,28fc3097,20.375
7/28/2023 11:31,1,28fc3097,19.75
7/28/2023 11:36,1,28fc3097,19.5
7/28/2023 11:40,1,28fc3097,19.625
7/28/2023 11:45,1,28fc3097,20.3125
7/28/2023 11:50,1,28fc3097,20.9375
7/28/2023 11:55,1,28fc3097,21
7/28/2023 12:00,1,28fc3097,21
7/28/2023 12:05,1,28fc3097,21
7/28/2023 12:10,1,28fc3097,20.9375
7/28/2023 12:15,1,28fc3097,21.25
7/28/2023 12:20,1,28fc3097,21.1875
7/28/2023 12:25,1,28fc3097,21
7/28/2023 12:30,1,28fc3097,21.1875
7/28/2023 12:35,1,28fc3097,20.875
7/28/2023 12:40,1,28fc3097,21.125
7/28/2023 12:45,1,28fc3097,20.9375
7/28/2023 12:50,1,28fc3097,21.125
7/28/2023 12:54,1,28fc3097,21.25
7/28/2023 12:59,1,28fc3097,21.25
7/28/2023 13:04,1,28fc3097,21.25
7/28/2023 13:09,1,28fc3097,21.1875
7/28/2023 13:14,1,28fc3097,21.1875
7/28/2023 13:19,1,28fc3097,21.1875
7/28/2023 13:24,1,28fc3097,21.1875
7/28/2023 13:29,1,28fc3097,21.1875
7/28/2023 13:34,1,28fc3097,21.1875
7/28/2023 13:39,1,28fc3097,21.25
7/28/2023 13:44,1,28fc3097,21.25
7/28/2023 13:49,1,28fc3097,22.75
